O,D,value
288,153,40.11
288,154,72.55
288,155,28.3
288,156,48.73
288,157,28.13
288,158,28.16
288,159,38.73
288,160,29.66
288,161,23.72
288,190,18.69
288,191,21.66
288,267,54.09
288,268,40.49
288,269,54.77
288,270,49.98
288,271,28.41
288,272,36.55
288,273,162.5
288,275,86.33
288,276,42.42
288,277,151.07
288,278,232.08
288,283,371.36
288,284,52.26
288,285,175.17
288,286,25.61
288,287,774.38
288,289,187.66
288,290,397.38
288,291,35.15
288,292,59.21
288,293,26.94
288,294,59.46
288,296,32.05
288,299,106.4
288,300,37.72
288,301,20.46
288,309,68.31
288,316,24.11
288,320,26.38
288,328,29.23
288,329,34.38
288,331,26.64
288,381,24
288,382,42
288,387,91
289,277,22.48
289,278,17.98
289,283,29.13
289,285,27.84
289,287,137.07
289,288,185.22
289,290,82.38
289,294,27.49
289,299,18.82
290,273,17.23
290,278,18.22
290,283,33.27
290,285,31.74
290,287,70.41
290,288,210.14
290,289,45.84
290,299,21.89
291,102,16.99
291,103,18.33
291,104,25.92
291,105,21.66
291,279,16.1
291,287,70.04
291,288,64.36
291,292,19.47
291,293,17.22
291,296,34.47
292,277,21.11
292,287,97.71
292,288,89.8
292,289,21.99
292,290,20.63
292,294,20.06
293,118,23.15
293,287,39.6
293,288,51.28
293,289,28.42
293,290,22
293,291,18.84
293,294,25
293,296,19.31
293,298,20.47
294,287,64.95
294,288,87.83
294,289,46.2
294,290,36.61
294,292,18.05
294,293,22.41
295,102,31.49
295,104,51.68
295,105,17.33
295,106,18.37
295,107,18.14
295,108,28.13
295,109,36.54
295,111,17.69
295,113,23.43
295,116,26.65
295,118,36.12
295,121,18.01
295,123,20.64
295,287,20.74
295,288,17.41
295,296,28.04
295,297,23.17
296,93,17.46
296,95,19.67
296,102,39.65
296,103,44.59
296,104,59.26
296,105,51.52
296,106,18.5
296,107,16.44
296,108,27.2
296,109,32.59
296,113,20.23
296,116,23.88
296,118,32.76
296,121,17.28
296,123,19.73
296,287,57.52
296,288,53.15
296,291,30.48
296,292,18.84
296,295,37.91
296,297,20.88
296,298,28.91
296,387,25
297,102,23.08
297,104,36.03
297,108,23.78
297,109,27.68
297,113,21.15
297,116,24.58
297,118,85.16
297,119,41.74
297,121,17.53
297,123,52
297,287,16.19
297,288,17.66
297,295,28.82
297,296,19.69
297,298,22.87
297,303,28.61
298,118,27.23
298,123,17.16
298,287,18.51
298,288,21.19
298,296,21.11
298,297,18.55
299,273,22.47
299,283,48.64
299,285,48.71
299,287,44.47
299,288,139.99
299,289,22.5
299,290,50.83
299,300,16.27
299,309,53.66
299,316,21.3
299,328,35.21
299,329,51.36
299,382,16
300,287,32.66
300,288,71.89
300,289,25.7
300,290,37.49
300,299,23.37
301,287,34.95
301,288,45.18
301,289,25.23
301,290,19.04
301,293,19.21
301,294,23.73
302,118,18.08
302,303,18.14
303,99,21.7
303,104,16.72
303,106,29.28
303,107,18.12
303,108,45.73
303,109,41.08
303,111,29.32
303,112,16.58
303,113,38.57
303,116,65.37
303,118,230.89
303,119,55.77
303,121,51.88
303,122,25.75
303,123,143.05
303,297,23.83
303,305,44.89
303,312,27.9
303,314,16.33
303,346,25.46
303,356,29.92
303,359,22.87
304,112,25.05
304,113,17.55
304,115,18.39
304,118,33.43
304,120,20.66
304,121,23.91
304,122,54.44
304,123,62.27
304,303,17.69
304,305,24.99
304,356,47.53
304,359,58.93
305,108,24.65
305,110,19.51
305,111,28.09
305,112,26.97
305,113,52.8
305,115,23.33
305,116,36.51
305,118,130.04
305,119,17.58
305,120,24.59
305,121,89.36
305,122,55.25
305,123,260.84
305,303,79.13
305,304,23.49
305,314,16.07
305,356,50.39
305,359,53.74
306,123,16.24
306,359,25.7
307,118,24.2
307,123,45.61
307,303,27.94
307,305,19.08
307,359,18.62
308,122,17.79
308,123,22.9
308,356,32.58
308,359,59.67
309,273,20.32
309,283,34.69
309,285,23.51
309,287,32.88
309,288,92.64
309,289,16.25
309,290,26.69
309,299,82.06
309,316,76.5
309,328,16.12
309,329,20.07
309,331,54.86
309,332,81.87
309,335,48.86
311,346,16.03
312,118,35.85
312,123,23.18
312,303,39.96
312,346,58.14
312,351,23.64
313,118,19.58
313,303,24.76
313,383,22
314,118,22.16
314,122,19.2
314,123,45.69
314,303,27.46
314,305,18.32
314,356,24.48
314,359,28.41
314,362,18.01
314,364,17.67
316,283,20.81
316,287,16.43
316,288,53.79
316,299,50.64
316,309,126.03
316,331,28.05
316,332,35.82
316,335,90.01
316,346,36.57
316,351,19.49
317,316,23.45
317,346,38.46
317,351,20.49
318,152,19.22
318,186,37.3
318,187,32.99
318,188,33.15
318,189,57.36
318,190,72.92
318,191,115.02
318,319,116.35
318,320,133.46
318,321,16.27
318,322,39.17
318,367,62.25
319,152,20.77
319,187,38.99
319,188,40.28
319,189,67.94
319,190,89.43
319,191,139.71
319,318,118.96
319,320,144.29
319,322,29.87
320,140,19.38
320,148,21.26
320,149,66.26
320,150,31.1
320,151,37.89
320,152,127.1
320,153,19.19
320,154,47.55
320,156,31.36
320,178,24.67
320,179,16.31
320,182,31.98
320,184,32.11
320,185,23.05
320,187,40.12
320,188,154.38
320,189,172.34
320,190,396.36
320,191,604.04
320,263,19.92
320,264,31.21
320,267,21.99
320,268,25.88
320,270,17.31
320,272,41.51
320,273,18.24
320,288,19
320,318,59.46
320,319,88.81
320,322,59.89
321,188,25.82
321,189,21.3
321,190,65.95
321,191,86.69
321,318,39.24
321,322,23.04
322,189,17.4
322,190,35.26
322,191,55.57
322,318,36.87
322,319,27.31
322,320,95.75
322,328,17.81
323,320,21.69
324,318,29.04
324,322,17.12
324,328,24.25
325,328,17.99
328,288,29.1
328,299,21.1
328,322,16.52
328,329,48.47
328,330,57.52
328,331,133.52
328,332,19.52
329,191,17.65
329,283,21.7
329,287,17.1
329,288,57.03
329,299,41.28
329,328,87.21
329,331,50.78
329,332,25.43
329,377,17
330,328,40.25
330,331,103.32
331,187,19.32
331,191,24.7
331,283,21.86
331,287,17.2
331,288,50.38
331,299,19.6
331,309,51.52
331,316,17.92
331,328,263.77
331,329,52.17
331,330,322.31
331,332,131.75
331,334,22.07
331,335,35.65
331,377,27
332,288,34.56
332,299,24.84
332,309,82.18
332,316,24.67
332,328,48.3
332,329,50.14
332,330,50.92
332,331,203.51
332,335,60
332,377,18
333,330,31.34
334,331,61.06
334,335,17.76
335,288,22.79
335,299,23.04
335,309,59.91
335,316,78.29
335,331,62.02
335,332,71.36
335,338,32.14
338,309,23.24
338,316,28.86
338,331,26.57
338,332,27.18
338,335,70.55
339,346,38.45
340,118,18.79
340,303,20.96
340,312,22.45
340,346,255.54
340,351,103
341,346,23.57
342,314,18
342,346,22.76
342,348,16.8
342,359,19.43
342,365,24.94
343,316,29.08
344,351,78.81
345,346,70.97
345,351,403.8
346,118,42.64
346,123,24.16
346,303,46.3
346,312,50.96
346,316,21.65
346,340,125.02
346,345,26.69
346,351,1552.85
346,352,36.13
347,346,49.16
347,348,26.77
347,351,83.88
347,352,39.15
348,342,32.01
348,346,19.89
348,347,27.35
348,351,33.95
348,359,18.81
348,364,22.68
348,365,39.17
349,351,41.27
350,346,22.62
350,351,128.69
351,118,19.24
351,303,22.44
351,312,16.14
351,340,39.55
351,345,111.79
351,346,1143.37
351,347,23.01
351,350,19.16
351,352,151.07
351,353,44.4
351,354,20.46
352,346,69.1
352,347,27.93
352,351,392.77
352,354,24.84
353,346,35.7
353,351,203.09
354,346,19.54
354,351,111.01
354,352,51.84
354,355,23.91
355,347,21.54
355,351,63.86
355,352,29.81
355,354,24.87
356,5,38.8
356,12,29.23
356,13,45.53
356,14,53.33
356,15,31.11
356,16,120.23
356,17,77.3
356,18,69.3
356,19,32.14
356,20,50.85
356,21,32.03
356,22,51.42
356,23,185.47
356,24,47.56
356,25,35.59
356,26,103.29
356,27,112.2
356,28,200
356,29,437.13
356,30,34.35
356,31,95.8
356,32,83.37
356,33,189.31
356,34,218.76
356,35,258.78
356,36,959.75
356,76,24.65
356,77,19.32
356,85,18.1
356,86,23.86
356,88,37.31
356,89,23.45
356,91,33.99
356,92,22.66
356,93,34.26
356,95,25.9
356,97,71.46
356,98,56.23
356,99,95.95
356,100,48.6
356,101,77.78
356,102,47.3
356,103,30.15
356,104,20.78
356,106,90.71
356,107,39.9
356,108,98.02
356,109,50.56
356,110,704.91
356,111,330.48
356,112,464.76
356,113,322.55
356,114,511.41
356,115,978.97
356,116,35.09
356,118,72.86
356,120,115.03
356,121,109.3
356,122,115.87
356,123,143.55
356,124,140.13
356,159,18.72
356,303,20.65
356,304,18
356,305,23.82
356,357,2941.18
356,358,307.5
356,359,706.97
356,360,261.44
356,361,24.84
356,362,45.08
356,377,46
356,379,18
356,381,35
356,382,120
357,16,58.98
357,17,31.77
357,18,28.86
357,21,25
357,22,22.57
357,23,78.71
357,26,55.74
357,27,43.96
357,28,71.4
357,29,182.63
357,31,30.64
357,32,27.88
357,33,52.48
357,34,66.38
357,35,75.54
357,36,347.37
357,81,20.04
357,93,20.75
357,97,19.04
357,98,19.83
357,99,36.8
357,100,19.64
357,101,23.29
357,106,31.56
357,108,34.87
357,109,16.6
357,110,115.83
357,111,60.42
357,112,175.08
357,113,129.68
357,114,77
357,115,321.5
357,118,23.19
357,120,55.43
357,121,45.98
357,122,40.6
357,123,55.67
357,124,49.11
357,356,5042.63
357,358,1290.11
357,359,587.02
357,360,1336.37
357,361,20.42
357,362,222.52
357,363,19.99
357,365,24.6
357,379,24
357,382,27
358,29,28.48
358,36,60.83
358,43,33
358,110,19.7
358,112,33.87
358,113,20.96
358,115,59.74
358,120,19.34
358,356,623.58
358,357,1694.31
358,359,138.36
358,360,899.53
358,362,136.59
359,27,16.59
359,29,27.46
359,34,19.42
359,36,48.21
359,108,16.28
359,110,47.51
359,111,24.01
359,112,78.46
359,113,65.73
359,114,28.21
359,115,167.57
359,116,17.93
359,118,46.47
359,120,68.11
359,121,64.82
359,122,98.66
359,123,95.61
359,124,174.32
359,303,26.25
359,304,38.84
359,305,36.71
359,308,26.23
359,356,1583.31
359,357,855.08
359,358,153.55
359,360,816.78
359,361,102.55
359,362,186.1
359,365,17.79
359,387,16
360,36,20.36
360,112,18.46
360,113,27.94
360,115,34.32
360,123,22.36
360,124,18.3
360,356,453.73
360,357,1363.12
360,358,699.53
360,359,572.36
360,361,25.33
360,362,565.03
360,363,37.64
360,365,45.23
361,122,23.96
361,123,28.16
361,356,123.63
361,357,66.3
361,359,227.88
361,360,80.11
361,362,145.21
362,122,24.88
362,123,29.23
362,356,135.66
362,357,412.99
362,358,192.13
362,359,236.56
362,360,1022.03
362,361,83.06
362,363,73.19
362,365,148.3
363,356,27.88
363,357,84.88
363,358,29.46
363,359,24.11
363,360,156.73
363,362,167.4
363,365,18.51
364,314,22.8
364,342,17.65
364,356,31.46
364,357,16.87
364,359,58
364,360,21.73
364,361,20.36
364,362,39.4
364,365,127.55
364,382,16
365,356,30.55
365,357,89.96
365,358,30.27
365,359,44.54
365,360,161.01
365,362,291.86
365,364,56.71
365,366,29.18
366,357,22.4
366,360,36.22
366,362,44.18
366,365,43.1
367,128,19.1
367,140,18.05
367,142,16.79
367,148,17.87
367,149,48.46
367,150,21.63
367,152,21.39
367,154,29.56
367,162,80.53
367,168,68.41
367,170,50.41
367,172,29.53
367,174,96.62
367,175,72.66
367,178,76.99
367,179,87.07
367,180,122.78
367,181,78.28
367,182,56.82
367,183,34.08
367,184,30.11
367,185,34.37
367,186,148.16
367,187,85.59
367,188,102.37
367,189,184.7
367,190,71.53
367,191,155.01
367,255,55.21
367,256,21.4
367,318,81.15
367,319,20.64
367,320,36.69
368,162,28.46
368,170,21.75
368,234,59.47
368,235,24.36
368,236,31.47
368,239,83.04
368,240,32.48
368,241,32.31
368,247,337.85
368,248,32.52
368,249,94.79
368,253,18.04
368,255,50.95
368,256,39.85
368,259,37.5
369,234,42.76
369,368,90.18
369,370,44.69
370,234,156.45
370,236,21.42
370,237,16.43
370,239,35.45
370,241,19.3
370,247,31.83
370,249,22.12
370,368,97.78
370,369,34.87
370,371,46.35
371,234,45.77
371,235,18.71
371,236,45.08
371,237,34.99
371,239,16.16
371,240,17.74
371,241,38.18
371,247,16.43
371,249,51.48
371,368,26.15
371,370,37.51
371,372,36.97
371,373,23.67
372,194,36.97
372,200,16.06
372,236,31.43
372,237,63.79
372,241,24.47
372,244,34.32
372,249,36.5
372,371,28.8
372,373,80.84
372,374,23.51
372,376,22.88
373,192,59.54
373,194,106.14
373,196,30.55
373,200,46.24
373,202,21.66
373,211,18.14
373,236,18.78
373,237,111.22
373,238,21.5
373,241,18.79
373,242,16.12
373,243,19.3
373,244,59.82
373,245,20.59
373,246,32.78
373,249,27.14
373,259,16.59
373,372,51.35
373,374,122.88
373,376,119.58
374,192,77.11
374,194,171.16
374,195,20.93
374,196,48.88
374,197,16.33
374,199,17.93
374,200,57.26
374,201,19.86
374,202,42.12
374,203,16.86
374,204,26.8
374,205,32.39
374,207,17.36
374,209,21.36
374,210,24.99
374,211,25.45
374,237,35.98
374,244,25.55
374,373,126.02
374,375,25.08
374,376,332.91
375,194,22.09
375,197,36.43
375,199,19.34
375,205,32.85
375,207,27.98
375,209,27.5
375,210,35.8
375,374,21.83
375,376,347.48
376,16,16.47
376,43,35.67
376,44,35.99
376,46,16.36
376,47,25.55
376,48,57.7
376,50,24.59
376,192,35.1
376,193,17.57
376,194,112.73
376,195,65.75
376,196,37.56
376,197,194.99
376,198,682.16
376,199,509.85
376,200,27.7
376,201,56.38
376,202,38.11
376,203,57.07
376,204,24.1
376,205,370.57
376,206,61.33
376,207,235.54
376,208,73.04
376,209,429.56
376,210,495.32
376,216,191.76
376,217,74.17
376,218,77.6
376,219,127.73
376,220,139.6
376,221,72.64
376,227,33.78
376,228,38.76
376,229,45.82
376,230,25.35
376,231,49.63
376,232,31.23
376,233,66.18
376,373,42.48
376,374,115.3
376,375,224.78
377,8,22
377,16,41
377,20,29
377,23,17
377,24,19
377,64,37
377,77,27
377,81,17
377,86,34
377,133,40
377,233,16
377,356,46
377,381,28
377,382,61
377,383,48
377,387,603
378,237,33
379,13,18
379,14,16
379,15,16
379,16,27
379,20,19
379,24,28
379,30,20
379,43,16
379,58,23
379,64,40
379,65,22
379,76,18
379,77,25
379,81,45
379,86,23
379,88,18
379,123,21
379,128,16
379,170,17
379,356,17
379,357,25
379,377,30
379,387,254
380,16,19
380,24,20
380,188,16
380,190,23
380,387,46
381,13,22
381,16,51
381,20,75
381,21,20
381,23,87
381,24,104
381,26,28
381,30,17
381,36,68
381,86,84
381,89,26
381,99,32
381,111,34
381,205,18
381,207,19
381,283,28
381,288,30
381,356,36
381,377,18
381,379,30
381,387,722
382,5,28
382,11,19
382,13,27
382,14,19
382,16,70
382,18,19
382,20,68
382,21,30
382,23,111
382,24,89
382,25,18
382,26,53
382,30,25
382,32,20
382,36,57
382,84,19
382,86,148
382,89,38
382,90,19
382,91,19
382,99,46
382,111,45
382,121,19
382,122,19
382,157,19
382,271,19
382,283,26
382,288,52
382,299,19
382,356,122
382,357,27
383,13,20
383,16,17
383,20,18
383,23,21
383,24,29
383,25,23
383,26,31
383,36,26
383,64,19
383,77,22
383,78,40
383,121,16
383,122,19
383,313,22
383,377,123
383,387,70
385,377,27
385,379,17
387,1,25
387,3,16
387,5,50
387,12,21
387,13,40
387,14,47
387,15,45
387,16,129
387,18,17
387,19,55
387,20,97
387,21,87
387,22,29
387,23,218
387,24,90
387,25,26
387,26,107
387,28,78
387,30,17
387,37,17
387,43,21
387,44,24
387,64,143
387,68,23
387,69,60
387,70,24
387,76,34
387,77,95
387,81,65
387,85,36
387,86,76
387,88,129
387,89,78
387,90,23
387,91,113
387,92,59
387,97,34
387,98,140
387,99,119
387,100,16
387,108,20
387,109,51
387,113,70
387,118,18
387,133,34
387,134,32
387,137,35
387,141,16
387,148,21
387,170,17
387,178,19
387,179,19
387,191,16
387,210,16
387,231,17
387,249,20
387,288,91
387,296,26
387,359,16
387,377,439
387,378,19
387,379,566
387,380,31
387,381,572
387,382,379
387,383,72
