O,D,value
176,142,13.87
176,148,4.61
176,149,5.8
176,166,22.19
176,167,4.73
176,170,73.05
176,171,6.76
176,172,81.15
176,173,6.1
176,175,7.98
176,177,6.75
176,178,88.49
176,179,32.54
176,182,34.73
176,183,7.96
176,184,9.17
176,185,4.86
176,188,11.2
176,189,8.59
176,190,5.18
176,191,7.3
176,367,4.77
177,56,6.48
177,57,6.87
177,125,5.1
177,128,8.46
177,129,5.09
177,130,5.09
177,132,5.82
177,142,5.83
177,166,8.6
177,167,4.92
177,170,31.09
177,171,7.46
177,172,29.97
177,173,7.9
177,175,12.36
177,176,9.36
177,178,38.56
177,179,46.05
177,182,16.17
177,183,9.48
177,184,4.67
177,189,11.31
177,191,5.42
177,367,6.78
178,16,5.37
178,38,6.98
178,41,13.22
178,55,14.29
178,56,21.83
178,57,27.61
178,58,15.88
178,59,16.35
178,60,9.71
178,61,18.75
178,63,8.34
178,64,18.13
178,69,5.73
178,77,14.17
178,80,5.69
178,81,10.58
178,125,21.17
178,126,7.4
178,127,44.55
178,128,111.93
178,129,25.16
178,130,23.6
178,131,36.71
178,132,80.6
178,133,15.1
178,134,16.83
178,135,15.68
178,136,38.79
178,137,41.18
178,138,55.27
178,139,11.49
178,140,34.94
178,141,25.61
178,142,76.09
178,143,15.34
178,144,11.22
178,145,9.81
178,146,18.03
178,147,12.82
178,148,20.39
178,149,40.17
178,150,16.12
178,151,8
178,152,17.99
178,153,9.57
178,154,29.57
178,156,6.07
178,157,4.87
178,158,6.86
178,164,5.52
178,166,28.46
178,167,10.54
178,170,119.28
178,171,14.79
178,172,118.92
178,173,12.19
178,174,5.22
178,175,27.71
178,176,34.62
178,177,12.74
178,179,178.32
178,181,15.68
178,182,222.88
178,183,56.03
178,184,58.47
178,185,23.39
178,187,5.13
178,188,77.33
178,189,69.46
178,190,48.44
178,191,45.43
178,320,10.78
178,367,12.77
178,379,7
178,387,18
179,41,6.57
179,55,7.06
179,56,11.26
179,57,14.61
179,58,8.86
179,59,7.58
179,60,5.79
179,61,8.25
179,64,8
179,77,6.53
179,125,8.94
179,127,23.93
179,128,54.59
179,129,10.93
179,130,9.18
179,131,21.07
179,132,40.2
179,133,6.95
179,134,9.31
179,135,8.25
179,136,19.66
179,137,20.81
179,138,25.77
179,139,6.65
179,140,18.22
179,141,11.66
179,142,40.05
179,143,8.09
179,144,6.03
179,145,5.35
179,146,8.43
179,147,5.36
179,148,11.1
179,149,20.65
179,150,8.09
179,151,5.01
179,152,8.02
179,153,4.8
179,154,13.33
179,166,20.53
179,167,11.11
179,169,4.79
179,170,71.03
179,171,17.3
179,172,66.13
179,173,16.03
179,174,7.03
179,175,41.73
179,176,19.44
179,177,16.84
179,178,263.66
179,181,18.95
179,182,109.38
179,183,64.74
179,184,30.86
179,185,32.34
179,187,6.8
179,188,41.29
179,189,74.72
179,190,24.79
179,191,50.73
179,320,10.42
179,367,23.34
179,379,7
179,387,18
180,178,5.04
180,179,6.05
180,181,8.15
180,182,8.91
180,183,6.2
180,187,4.87
180,188,8.48
180,189,17.69
180,190,5.77
180,191,15.99
180,318,9.64
180,367,118.43
181,128,6.84
181,137,6.25
181,138,8.1
181,140,11.29
181,142,12.16
181,144,4.72
181,148,7.34
181,149,12.95
181,150,5.33
181,152,6.27
181,154,7.29
181,170,8.89
181,172,8
181,175,14.15
181,178,28.59
181,179,28.69
181,182,37.11
181,183,24.33
181,184,16.95
181,185,23.18
181,187,12.47
181,188,25.02
181,189,52.28
181,190,17.95
181,191,38.28
181,318,5.79
181,319,7.8
181,320,12.31
181,329,6.03
181,331,9.03
181,332,6.01
181,367,40.29
182,41,7.55
182,55,7.02
182,56,11.18
182,57,13.51
182,58,8.82
182,59,7.53
182,61,10.19
182,64,10.13
182,77,9.7
182,80,6.76
182,81,10.81
182,125,10.86
182,127,23.75
182,128,55.14
182,129,11.86
182,130,11.12
182,131,21.92
182,132,38.89
182,133,9.14
182,134,8.51
182,135,9.01
182,136,21.6
182,137,59.86
182,138,76.35
182,139,22.78
182,140,52.57
182,141,33.73
182,142,109.68
182,143,19.91
182,144,18.7
182,145,13.08
182,146,21.95
182,147,17.11
182,148,27.18
182,149,50.4
182,150,19.81
182,151,11.53
182,152,25.59
182,153,16.1
182,154,33.08
182,156,5.02
182,157,7.05
182,158,7.68
182,166,14.81
182,167,4.67
182,170,52.19
182,171,6.27
182,172,55.31
182,173,5.46
182,175,15.49
182,176,17.74
182,178,258.62
182,179,90.45
182,181,17.83
182,183,70.35
182,184,84.95
182,185,33.15
182,187,8.12
182,188,108.53
182,189,94.22
182,190,68.12
182,191,70.93
182,320,18.34
182,367,11.67
182,387,6
183,57,5.66
183,58,5.53
183,64,6.31
183,77,4.5
183,125,4.82
183,127,7.6
183,128,18.57
183,131,6.38
183,132,16.41
183,136,7.96
183,137,19.76
183,138,26
183,139,8.97
183,140,17.07
183,141,12.13
183,142,36.69
183,143,8.37
183,144,6.31
183,145,5.52
183,146,8.71
183,147,7.54
183,148,9.42
183,149,20.67
183,150,7.99
183,151,5.31
183,152,8.92
183,154,14.56
183,166,4.49
183,170,23
183,172,22.46
183,173,6.63
183,175,13.96
183,176,5.69
183,177,5.42
183,178,92.67
183,179,85.93
183,181,22.31
183,182,111.69
183,184,33.14
183,185,34.09
183,187,6.52
183,188,44.19
183,189,84.39
183,190,28.98
183,191,61.73
183,320,12.67
183,367,13.18
183,387,7
184,56,4.89
184,77,4.64
184,127,9.53
184,128,17.41
184,131,6.33
184,132,13.3
184,135,5.43
184,136,6.41
184,137,19.18
184,138,24.77
184,139,27.59
184,140,63.6
184,141,12.87
184,142,39.22
184,143,24.24
184,144,21.98
184,145,4.85
184,146,8.23
184,147,15.37
184,148,28.35
184,149,58.84
184,150,24.92
184,151,9.22
184,152,29.64
184,153,14.44
184,154,37.06
184,156,7.31
184,157,4.84
184,158,7.89
184,159,5.02
184,170,16.7
184,172,16.32
184,175,6.39
184,176,4.64
184,178,83.95
184,179,31.86
184,181,9.92
184,182,109.7
184,183,22.48
184,185,34.4
184,187,7.43
184,188,121.57
184,189,95.99
184,190,72.51
184,191,69.21
184,320,21.04
184,367,10.19
184,387,6
185,127,4.89
185,128,8.27
185,132,7
185,137,8.84
185,138,11.09
185,139,11.64
185,140,25.98
185,141,6.04
185,142,15.99
185,143,9.68
185,144,8.57
185,147,7.59
185,148,10.99
185,149,29.5
185,150,12.27
185,151,5.05
185,152,14.14
185,153,6.63
185,154,18.78
185,170,8.26
185,172,7.9
185,175,6.89
185,178,39.87
185,179,35.98
185,181,18.24
185,182,48.72
185,183,29.56
185,184,45.02
185,187,8.71
185,188,62.99
185,189,117.25
185,190,36.81
185,191,81.99
185,319,5.36
185,320,18.97
185,367,13.53
185,387,7
186,149,5.64
186,152,5.59
186,154,5.43
186,181,4.92
186,182,5.18
186,187,16.72
186,188,13.32
186,189,29.83
186,190,17.25
186,191,44.94
186,318,47.87
186,319,11.05
186,320,13.47
186,331,5.07
186,356,12
186,367,130.01
187,139,4.59
187,140,8
187,142,7.21
187,148,8.48
187,149,21.52
187,150,10.89
187,151,7.54
187,152,21.33
187,153,5.4
187,154,14.11
187,156,6.03
187,175,6.43
187,178,10.83
187,179,12.86
187,181,15.89
187,182,15.48
187,183,9.19
187,184,13.02
187,185,14.56
187,186,9.87
187,188,50.03
187,189,104.65
187,190,61.42
187,191,167.16
187,318,21.23
187,319,31.12
187,320,50.97
187,321,6.35
187,322,5.62
187,328,5.49
187,329,8.16
187,331,12.16
187,332,11.05
187,367,59.01
188,16,6.03
188,18,6.5
188,41,8.78
188,57,5.33
188,58,5.41
188,61,5.11
188,64,9.7
188,76,6.93
188,77,11.03
188,78,5.89
188,80,9
188,81,13.35
188,82,5.26
188,83,5.57
188,86,5.95
188,87,5.86
188,127,7.98
188,128,21.06
188,129,4.98
188,130,6.39
188,131,8.7
188,132,18.08
188,133,8.02
188,134,6.26
188,135,9.72
188,136,19.21
188,137,25.3
188,138,29.9
188,139,29.21
188,140,63.38
188,141,18.97
188,142,48.02
188,143,26.6
188,144,26.32
188,145,11.47
188,146,17.76
188,147,41.65
188,148,67.55
188,149,186.19
188,150,90.42
188,151,31.52
188,152,98.45
188,153,43.65
188,154,119.22
188,155,12.97
188,156,25.38
188,157,16.93
188,158,26.75
188,159,9.76
188,160,10.28
188,170,14.75
188,172,16.22
188,176,7.26
188,178,84.05
188,179,34.54
188,181,15.15
188,182,112.61
188,183,35.72
188,184,100.68
188,185,43.99
188,187,24.69
188,189,295.6
188,190,277.31
188,191,240.82
188,264,5.72
188,267,5.14
188,268,6.3
188,272,9.09
188,318,12.68
188,319,20.2
188,320,89.28
188,321,18.17
188,322,5.59
188,367,25.17
188,380,11
189,16,8.94
189,25,4.56
189,41,6.71
189,44,5.45
189,57,6.03
189,58,7.29
189,64,11.46
189,76,4.85
189,77,10.67
189,78,4.72
189,80,7.65
189,81,12.7
189,82,4.97
189,83,6.16
189,86,5.75
189,87,7.37
189,127,6.37
189,128,18.73
189,129,4.72
189,130,5.18
189,131,9.2
189,132,15.01
189,133,8.66
189,134,6.88
189,135,8.31
189,136,18.31
189,137,25.42
189,138,30.05
189,139,24.9
189,140,57.21
189,141,15
189,142,49.66
189,143,25.51
189,144,25.25
189,145,9.81
189,146,17.72
189,147,42.85
189,148,62.73
189,149,158.14
189,150,73.45
189,151,31
189,152,82.65
189,153,40.28
189,154,104.2
189,155,11.45
189,156,21.91
189,157,18.83
189,158,23.06
189,159,11.18
189,160,8.55
189,170,14.8
189,171,5.66
189,172,17.15
189,175,13.4
189,176,5.89
189,177,6.42
189,178,84.21
189,179,75.48
189,180,7.81
189,181,35.44
189,182,108.59
189,183,65.9
189,184,93.92
189,185,104.18
189,186,14.02
189,187,61.83
189,188,373.78
189,190,242.96
189,191,543.85
189,264,4.94
189,267,6.43
189,272,7.93
189,288,5.16
189,318,24.65
189,319,31.12
189,320,133.78
189,321,12.32
189,322,8.06
189,332,5.13
189,367,52.54
189,380,10
189,383,14
189,387,5
190,16,5.02
190,18,5.51
190,23,5.93
190,26,4.57
190,41,8.76
190,57,6.25
190,58,5.38
190,64,8.63
190,77,7.93
190,78,7.84
190,80,7.91
190,81,12.18
190,82,5.18
190,83,6.46
190,85,5.88
190,86,6.67
190,87,7.56
190,88,5.08
190,89,4.89
190,91,4.98
190,93,5.68
190,127,10.82
190,128,18.7
190,129,4.91
190,130,6.34
190,131,8.56
190,132,17.79
190,133,6.92
190,135,7.61
190,136,20.96
190,137,25.79
190,138,27.39
190,139,28.58
190,140,61.96
190,141,18.71
190,142,48.1
190,143,27.03
190,144,25.75
190,145,9.29
190,146,19.47
190,147,45.89
190,148,62.24
190,149,208.14
190,150,102.6
190,151,126.68
190,152,407.48
190,153,56.76
190,154,145.33
190,155,47.81
190,156,96.73
190,157,21.42
190,158,31.1
190,159,23.76
190,160,34.49
190,161,10.78
190,170,14.48
190,172,15.93
190,175,6.05
190,178,83.44
190,179,34.99
190,181,14.85
190,182,110.39
190,183,33.26
190,184,97.54
190,185,43.11
190,186,8.94
190,187,42.1
190,188,428.18
190,189,284.15
190,191,776.83
190,263,19.19
190,264,23.46
190,266,6.39
190,267,21.82
190,268,23.58
190,269,7.3
190,270,8.95
190,271,6.81
190,272,19.08
190,273,15.71
190,275,5.87
190,278,5.47
190,283,8.17
190,287,5.41
190,288,11.41
190,318,40.21
190,319,51.63
190,320,381.16
190,321,38.82
190,322,17.97
190,331,4.79
190,367,32.68
190,380,19
190,387,6
191,14,8.13
191,15,6.13
191,16,10.46
191,18,7.23
191,23,5.37
191,24,6.37
191,26,7.62
191,41,7.35
191,58,8.63
191,64,16.21
191,69,5.51
191,76,8.42
191,77,11.81
191,80,6.8
191,81,11.3
191,82,8.46
191,85,5.14
191,87,4.6
191,88,4.62
191,89,4.54
191,128,13.75
191,130,5.07
191,131,4.56
191,132,13.42
191,133,6.8
191,134,4.91
191,135,6.12
191,136,18.58
191,137,17.55
191,138,18.37
191,139,15.76
191,140,30.18
191,141,12.92
191,142,32.05
191,143,13.59
191,144,15.46
191,145,8.35
191,146,13.27
191,147,26.2
191,148,41.47
191,149,100.92
191,150,42.05
191,151,55.79
191,152,166.82
191,153,28.13
191,154,71.24
191,155,22.16
191,156,42.72
191,157,13.71
191,158,20.76
191,159,15.62
191,160,16.89
191,161,5.48
191,170,11.82
191,172,12.49
191,175,9.81
191,178,53.62
191,179,47.78
191,180,5.85
191,181,25
191,182,67.63
191,183,45.07
191,184,53.32
191,185,54.36
191,186,16.56
191,187,73.19
191,188,220.87
191,189,408.74
191,190,483.48
191,263,8.98
191,264,11.78
191,266,7.15
191,267,14.11
191,268,11.44
191,269,9.66
191,270,8.02
191,271,7.45
191,272,21.47
191,273,20.25
191,275,6.2
191,278,5.18
191,283,10.84
191,287,6.85
191,288,18.9
191,289,5.34
191,318,53.72
191,319,67.01
191,320,437.96
191,321,55.8
191,322,21.56
191,328,10.22
191,329,7.14
191,331,11.77
191,332,7.36
191,367,37.95
191,380,5
191,385,6
191,387,16
192,38,7.46
192,39,6.62
192,41,8.93
192,44,5.67
192,194,118.24
192,195,22.45
192,196,55.68
192,197,7.46
192,198,11.25
192,199,12.04
192,200,92.05
192,201,21.22
192,202,54.4
192,203,19.08
192,204,37.34
192,205,18.69
192,206,4.93
192,207,14.46
192,208,7.35
192,209,15.04
192,210,24.38
192,211,46.29
192,212,4.69
192,214,7.69
192,216,12.78
192,217,10.01
192,218,4.82
192,219,17.74
192,220,8.94
192,222,24.24
192,224,9.57
192,226,7.63
192,228,4.99
192,231,5.05
192,233,4.97
192,236,6.98
192,237,54.65
192,238,16.51
192,241,9.93
192,242,6.67
192,243,9.65
192,244,45.65
192,245,11.73
192,246,19.15
192,249,15.35
192,250,12.43
192,253,6.27
192,254,8.06
192,258,6.24
192,259,9.84
192,372,7.05
192,373,38.45
192,374,47.3
192,375,4.71
192,376,55.29
193,194,12.33
193,195,5.46
193,199,4.5
193,201,4.9
193,203,4.62
193,205,6.16
193,207,4.69
193,210,6.75
193,376,21.17
194,39,5.02
194,41,9.3
194,43,4.66
194,48,7.92
194,50,4.52
194,58,5.06
194,192,54.34
194,193,5.76
194,195,25.62
194,196,58.12
194,197,13.18
194,198,21.83
194,199,29.39
194,200,45.27
194,201,24.95
194,202,54.85
194,203,25.67
194,204,38.16
194,205,35.89
194,206,6.62
194,207,26.98
194,208,9.21
194,209,31.66
194,210,53.65
194,211,21.62
194,212,6.33
194,214,6.39
194,216,21.24
194,217,13.09
194,218,9.85
194,219,22
194,220,17.97
194,221,10
194,222,12.35
194,224,8.34
194,226,7.08
194,228,5.77
194,231,5.98
194,232,5.09
194,233,9.47
194,236,5.74
194,237,32.91
194,238,8.49
194,241,5.12
194,243,5.4
194,244,25.76
194,245,6.82
194,246,9.53
194,249,11.85
194,250,6.49
194,259,7.08
194,372,19.71
194,373,50.04
194,374,56.12
194,375,9.07
194,376,86.5
195,39,10.32
195,41,11.88
195,44,9.08
195,48,7.95
195,192,13.5
195,194,35.29
195,196,31.31
195,197,13.99
195,198,15.58
195,199,20.82
195,200,21.05
195,201,47.18
195,202,29.08
195,203,44.54
195,204,19.56
195,205,36.94
195,206,11.51
195,207,26.83
195,208,14.82
195,209,25.1
195,210,41.18
195,211,11.24
195,212,10.95
195,214,13.13
195,216,22.61
195,217,18.69
195,218,9.25
195,219,33.89
195,220,15.24
195,221,8.05
195,222,6.14
195,223,6.41
195,224,5.62
195,225,4.58
195,226,4.89
195,227,4.95
195,228,9.8
195,229,4.8
195,230,6.05
195,231,5.85
195,233,7.61
195,237,4.85
195,244,7.28
195,374,9.8
195,376,74.32
196,41,6.42
196,44,4.68
196,192,23.71
196,194,53.22
196,195,21.22
196,197,5.64
196,198,8.47
196,199,11.58
196,200,38.56
196,201,21.11
196,202,50.48
196,203,21.04
196,204,31.67
196,205,18.75
196,206,4.66
196,207,11.46
196,208,6
196,209,14.36
196,210,24.06
196,211,20.78
196,214,5.32
196,216,9.16
196,217,8.57
196,218,4.75
196,219,17.32
196,220,8.17
196,221,4.86
196,222,9.93
196,224,7.01
196,226,5.86
196,237,13.42
196,244,15.64
196,246,5.67
196,249,4.93
196,259,4.55
196,373,11.23
196,374,15.06
196,376,31.35
197,43,5.24
197,44,5.27
197,48,7.84
197,194,11.83
197,195,9.43
197,196,6.43
197,198,24.98
197,199,33.45
197,200,5.77
197,201,10.45
197,202,5.21
197,203,8
197,205,56.29
197,206,8.34
197,207,31.46
197,208,11.11
197,209,40.26
197,210,50.41
197,216,26.78
197,217,10.87
197,218,9.12
197,219,21.09
197,220,17.01
197,221,7.94
197,228,5.69
197,229,4.73
197,230,5.51
197,231,6.76
197,233,9.49
197,374,5.1
197,375,21.36
197,376,151.78
198,18,5.09
198,41,8.54
198,43,8.49
198,44,9.82
198,45,6.42
198,46,5.19
198,47,9.2
198,48,14.16
198,50,7.79
198,53,6.05
198,64,6.56
198,67,5.68
198,69,5
198,73,5.99
198,192,6.86
198,194,25.03
198,195,14.22
198,196,9.03
198,197,33.31
198,199,257.75
198,200,13.88
198,201,12.94
198,202,10.75
198,203,16.36
198,204,6.32
198,205,81.01
198,206,10.8
198,207,49.16
198,208,15.09
198,209,232.05
198,210,274.68
198,211,6.38
198,214,5.05
198,216,40.39
198,217,18.08
198,218,15.81
198,219,33.72
198,220,77.03
198,221,31.69
198,227,6.04
198,228,10.37
198,229,9.13
198,230,5.55
198,231,22.99
198,232,18.18
198,233,20.58
198,237,8.5
198,244,6.69
198,375,7.06
198,376,762.29
198,387,15
199,18,5.18
199,39,6.49
199,41,8.63
199,43,12.47
199,44,10.12
199,45,8.72
199,46,6.33
199,47,17.93
199,48,28.06
199,49,6.94
199,50,12.15
199,53,6.25
199,64,9.15
199,67,6.51
199,69,8
199,70,6.8
199,71,4.72
199,72,7.19
199,73,7.13
199,76,6.03
199,192,5
199,194,26.55
199,195,15.66
199,196,10.29
199,197,33.38
199,198,199.05
199,200,18.06
199,201,15.35
199,202,11.99
199,203,18.74
199,204,6.48
199,205,143.2
199,206,12.2
199,207,83.78
199,208,17.57
199,209,461.47
199,210,530.29
199,211,6.46
199,214,6.17
199,216,69.06
199,217,19.69
199,218,27.24
199,219,37.79
199,220,146.82
199,221,61.09
199,227,8.79
199,228,9.68
199,229,14.46
199,230,5.75
199,231,43.33
199,232,32.21
199,233,37.08
199,237,8.55
199,244,8.75
199,246,5.79
199,374,5.17
199,375,9.17
199,376,455.21
199,387,15
200,38,25.96
200,39,23.56
200,40,11.08
200,41,30.81
200,42,6.56
200,43,13.32
200,44,20.77
200,45,4.63
200,46,12.77
200,47,5.53
200,48,12.99
200,56,5.9
200,58,18.03
200,59,13.49
200,61,7.62
200,62,5.42
200,63,6.71
200,64,11.29
200,77,4.57
200,164,10.97
200,166,13.78
200,170,10.45
200,192,34.28
200,194,42.46
200,195,14.58
200,196,35.65
200,197,5.61
200,198,10.5
200,199,10.85
200,201,42.27
200,202,114.16
200,203,65.61
200,204,153.95
200,205,37.7
200,206,12.07
200,207,38.69
200,208,22.5
200,209,33.21
200,210,69.74
200,211,183.85
200,212,16.16
200,213,5.03
200,214,30.87
200,215,5.29
200,216,30.17
200,217,31.86
200,218,22.7
200,219,77.21
200,220,23.52
200,221,14.1
200,222,97.3
200,223,14.19
200,224,41.43
200,225,9.95
200,226,28.63
200,227,8.64
200,228,23.02
200,229,9.28
200,230,14.4
200,231,8.72
200,232,5.18
200,233,12.75
200,236,5.05
200,237,36.1
200,238,5.08
200,241,15.04
200,242,19.71
200,243,17.76
200,244,147.43
200,245,29.54
200,246,60.76
200,249,47.35
200,250,39.88
200,251,4.76
200,252,16.26
200,253,24.17
200,254,34.38
200,257,6.21
200,258,28.04
200,259,38.54
200,260,11.08
200,261,5.62
200,262,19.08
200,372,4.77
200,373,15.77
200,374,16.7
200,376,19.14
200,387,8
201,39,16.56
201,41,16.41
201,43,7.49
201,44,14.7
201,46,7.4
201,47,6.64
201,48,11.48
201,50,4.47
201,58,7.63
201,192,5.55
201,194,17.59
201,195,24.07
201,196,13.45
201,197,6.13
201,198,9.95
201,199,10.24
201,200,35.57
201,202,43.59
201,203,69.17
201,204,29.97
201,205,54.2
201,206,17.37
201,207,41.96
201,208,22.35
201,209,38.84
201,210,69.08
201,211,16.36
201,212,16.52
201,214,19.8
201,216,34.1
201,217,30.19
201,218,15.95
201,219,51.6
201,220,24.99
201,221,12.63
201,222,9.71
201,223,10.67
201,224,9.47
201,225,6.91
201,226,6.86
201,227,5.96
201,228,14.77
201,229,9.24
201,230,11.13
201,231,8.82
201,232,7.48
201,233,12.48
201,244,14.91
201,246,4.9
201,376,33.81
202,38,8.96
202,39,15.45
202,40,8.34
202,41,15.24
202,43,8.01
202,44,12.69
202,46,6.93
202,47,5.29
202,48,10.71
202,50,5.14
202,58,10.07
202,166,5.06
202,192,23.15
202,194,54.22
202,195,21.68
202,196,53.72
202,197,5.76
202,198,7.59
202,199,11.75
202,200,130.17
202,201,65.88
202,203,65.19
202,204,111.32
202,205,51.4
202,206,17.08
202,207,40.07
202,208,20.7
202,209,37.26
202,210,63.92
202,211,64.37
202,212,15.3
202,214,19.33
202,216,33.57
202,217,26.1
202,218,14.92
202,219,48.92
202,220,23.28
202,221,12.84
202,222,32.82
202,223,9.96
202,224,24.2
202,225,6.41
202,226,17.76
202,227,5.52
202,228,14.68
202,229,9.71
202,230,8.46
202,231,9.16
202,232,7.08
202,233,10.63
202,237,11.59
202,242,6.11
202,244,49.63
202,245,8.78
202,246,19.59
202,249,13.13
202,250,12.69
202,252,5.23
202,253,6.92
202,254,13.17
202,258,9.26
202,259,10.81
202,262,4.86
202,373,7.33
202,374,11.26
202,376,31.96
203,39,28.97
203,41,35.49
203,43,12.04
203,44,28.62
203,45,6.82
203,46,13.51
203,47,7.92
203,48,17.66
203,50,8.68
203,58,13.92
203,63,7.44
203,64,11.09
203,66,4.96
203,69,5.54
203,192,4.82
203,194,13.41
203,195,11.71
203,196,9.83
203,198,8.07
203,199,11.35
203,200,33.07
203,201,38.13
203,202,24.13
203,204,55.28
203,205,37.41
203,206,9.64
203,207,65.18
203,208,44.18
203,209,32.33
203,210,111.75
