name,road_link_id,from_node_id,to_node_id,facility_type,dir_flag,length,lanes,capacity,free_speed,link_type,cost,VDF_fftt1,VDF_cap1,VDF_alpha1,VDF_beta1,VDF_theta1,VDF_gamma1,VDF_mu1,RUC_rho1,RUC_resource1,RUC_type
,1821,704,703,freeway,1,2.867,1,7500,60,1,0,2.867,7500,0.15,4,1,1,100,10,0,1
,1822,704,706,freeway,1,2.86765,1,8500,60,1,0,2.86765,8500,0.15,4,1,1,100,10,0,1
,1823,705,159,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1824,705,476,freeway,1,2.28404,1,3500,60,1,0,2.28404,3500,0.15,4,1,1,100,10,0,1
,1825,705,635,freeway,1,2.928,1,5500,60,1,0,2.928,5500,0.15,4,1,1,100,10,0,1
,1826,705,703,freeway,1,2.74771,1,3500,60,1,0,2.74771,3500,0.15,4,1,1,100,10,0,1
,1827,705,706,freeway,1,2.93054,1,5000,60,1,0,2.93054,5000,0.15,4,1,1,100,10,0,1
,1828,706,160,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1829,706,474,freeway,1,2.41317,1,3500,60,1,0,2.41317,3500,0.15,4,1,1,100,10,0,1
,1830,706,475,freeway,1,2.51953,1,3500,60,1,0,2.51953,3500,0.15,4,1,1,100,10,0,1
,1831,706,704,freeway,1,2.86765,1,8500,60,1,0,2.86765,8500,0.15,4,1,1,100,10,0,1
,1832,706,705,freeway,1,2.93054,1,5000,60,1,0,2.93054,5000,0.15,4,1,1,100,10,0,1
,1833,707,161,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1834,707,473,freeway,1,3.85219,1,1000,60,1,0,3.85219,1000,0.15,4,1,1,100,10,0,1
,1835,707,475,freeway,1,1.17811,1,3500,60,1,0,1.17811,3500,0.15,4,1,1,100,10,0,1
,1836,707,476,freeway,1,1.18441,1,3500,60,1,0,1.18441,3500,0.15,4,1,1,100,10,0,1
,1837,707,638,freeway,1,3.24219,1,2500,60,1,0,3.24219,2500,0.15,4,1,1,100,10,0,1
,1838,708,162,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1839,708,388,freeway,1,1.81366,1,2000,60,1,0,1.81366,2000,0.15,4,1,1,100,10,0,1
,1840,708,709,freeway,1,5.856,1,3000,60,1,0,5.856,3000,0.15,4,1,1,100,10,0,1
,1841,708,714,freeway,1,5.81647,1,4000,60,1,0,5.81647,4000,0.15,4,1,1,100,10,0,1
,1842,708,913,freeway,1,16.7325,1,3000,60,1,0,16.7325,3000,0.15,4,1,1,100,10,0,1
,1843,709,163,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1844,709,391,freeway,1,1.26933,1,3000,60,1,0,1.26933,3000,0.15,4,1,1,100,10,0,1
,1845,709,708,freeway,1,5.856,1,3000,60,1,0,5.856,3000,0.15,4,1,1,100,10,0,1
,1846,709,711,freeway,1,4.64922,1,1000,60,1,0,4.64922,1000,0.15,4,1,1,100,10,0,1
,1847,709,713,freeway,1,4.59164,1,2500,60,1,0,4.59164,2500,0.15,4,1,1,100,10,0,1
,1848,709,803,freeway,1,6.1003,1,2500,60,1,0,6.1003,2500,0.15,4,1,1,100,10,0,1
,1849,710,164,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1850,710,584,freeway,1,4.70926,1,1000,60,1,0,4.70926,1000,0.15,4,1,1,100,10,0,1
,1851,710,712,freeway,1,2.86765,1,3000,60,1,0,2.86765,3000,0.15,4,1,1,100,10,0,1
,1852,710,806,freeway,1,2.867,1,2500,60,1,0,2.867,2500,0.15,4,1,1,100,10,0,1
,1853,711,165,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1854,711,709,freeway,1,4.64922,1,1000,60,1,0,4.64922,1000,0.15,4,1,1,100,10,0,1
,1855,711,713,freeway,1,3.05061,1,1000,60,1,0,3.05061,1000,0.15,4,1,1,100,10,0,1
,1856,711,807,freeway,1,2.74568,1,2500,60,1,0,2.74568,2500,0.15,4,1,1,100,10,0,1
,1857,712,166,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1858,712,393,freeway,1,2.70953,1,3500,60,1,0,2.70953,3500,0.15,4,1,1,100,10,0,1
,1859,712,584,freeway,1,4.70689,1,2000,60,1,0,4.70689,2000,0.15,4,1,1,100,10,0,1
,1860,712,710,freeway,1,2.86765,1,3000,60,1,0,2.86765,3000,0.15,4,1,1,100,10,0,1
,1861,712,713,freeway,1,3.05061,1,1000,60,1,0,3.05061,1000,0.15,4,1,1,100,10,0,1
,1862,713,167,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1863,713,392,freeway,1,1.675,1,1000,60,1,0,1.675,1000,0.15,4,1,1,100,10,0,1
,1864,713,709,freeway,1,4.59164,1,2500,60,1,0,4.59164,2500,0.15,4,1,1,100,10,0,1
,1865,713,711,freeway,1,3.05061,1,1000,60,1,0,3.05061,1000,0.15,4,1,1,100,10,0,1
,1866,713,712,freeway,1,3.05061,1,1000,60,1,0,3.05061,1000,0.15,4,1,1,100,10,0,1
,1867,713,716,freeway,1,3.33721,1,2000,60,1,0,3.33721,2000,0.15,4,1,1,100,10,0,1
,1868,714,168,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1869,714,708,freeway,1,5.81647,1,4000,60,1,0,5.81647,4000,0.15,4,1,1,100,10,0,1
,1870,714,715,freeway,1,5.673,1,4500,60,1,0,5.673,4500,0.15,4,1,1,100,10,0,1
,1871,714,720,freeway,1,5.79532,1,3500,60,1,0,5.79532,3500,0.15,4,1,1,100,10,0,1
,1872,714,913,freeway,1,11.385,1,3500,60,1,0,11.385,3500,0.15,4,1,1,100,10,0,1
,1873,715,169,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1874,715,391,freeway,1,4.71637,1,3000,60,1,0,4.71637,3000,0.15,4,1,1,100,10,0,1
,1875,715,714,freeway,1,5.673,1,4500,60,1,0,5.673,4500,0.15,4,1,1,100,10,0,1
,1876,715,717,freeway,1,4.49955,1,2500,60,1,0,4.49955,2500,0.15,4,1,1,100,10,0,1
,1877,715,719,freeway,1,4.51647,1,1500,60,1,0,4.51647,1500,0.15,4,1,1,100,10,0,1
,1878,715,721,freeway,1,5.673,1,2500,60,1,0,5.673,2500,0.15,4,1,1,100,10,0,1
,1879,716,170,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1880,716,393,freeway,1,0.61304,1,3500,60,1,0,0.61304,3500,0.15,4,1,1,100,10,0,1
,1881,716,601,freeway,1,2.928,1,3000,60,1,0,2.928,3000,0.15,4,1,1,100,10,0,1
,1882,716,713,freeway,1,3.33721,1,2000,60,1,0,3.33721,2000,0.15,4,1,1,100,10,0,1
,1883,716,717,freeway,1,2.86959,1,4000,60,1,0,2.86959,4000,0.15,4,1,1,100,10,0,1
,1884,716,718,freeway,1,2.62371,1,7000,60,1,0,2.62371,7000,0.15,4,1,1,100,10,0,1
,1885,717,171,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1886,717,392,freeway,1,1.60466,1,1000,60,1,0,1.60466,1000,0.15,4,1,1,100,10,0,1
,1887,717,715,freeway,1,4.49955,1,2500,60,1,0,4.49955,2500,0.15,4,1,1,100,10,0,1
,1888,717,716,freeway,1,2.86959,1,4000,60,1,0,2.86959,4000,0.15,4,1,1,100,10,0,1
,1889,717,719,freeway,1,2.501,1,1500,60,1,0,2.501,1500,0.15,4,1,1,100,10,0,1
,1890,718,172,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1891,718,603,freeway,1,2.99149,1,1000,60,1,0,2.99149,1000,0.15,4,1,1,100,10,0,1
,1892,718,716,freeway,1,2.62371,1,7000,60,1,0,2.62371,7000,0.15,4,1,1,100,10,0,1
,1893,718,719,freeway,1,2.806,1,1000,60,1,0,2.806,1000,0.15,4,1,1,100,10,0,1
,1894,718,722,freeway,1,3.05549,1,2500,60,1,0,3.05549,2500,0.15,4,1,1,100,10,0,1
,1895,719,173,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1896,719,715,freeway,1,4.51647,1,1500,60,1,0,4.51647,1500,0.15,4,1,1,100,10,0,1
,1897,719,717,freeway,1,2.501,1,1500,60,1,0,2.501,1500,0.15,4,1,1,100,10,0,1
,1898,719,718,freeway,1,2.806,1,1000,60,1,0,2.806,1000,0.15,4,1,1,100,10,0,1
,1899,719,723,freeway,1,2.989,1,2000,60,1,0,2.989,2000,0.15,4,1,1,100,10,0,1
,1900,720,174,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1901,720,714,freeway,1,5.79532,1,3500,60,1,0,5.79532,3500,0.15,4,1,1,100,10,0,1
,1902,720,721,freeway,1,5.61333,1,4000,60,1,0,5.61333,4000,0.15,4,1,1,100,10,0,1
,1903,720,726,freeway,1,5.91731,1,3000,60,1,0,5.91731,3000,0.15,4,1,1,100,10,0,1
,1904,720,913,freeway,1,7.75444,1,3000,60,1,0,7.75444,3000,0.15,4,1,1,100,10,0,1
,1905,721,175,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1906,721,715,freeway,1,5.673,1,2500,60,1,0,5.673,2500,0.15,4,1,1,100,10,0,1
,1907,721,720,freeway,1,5.61333,1,4000,60,1,0,5.61333,4000,0.15,4,1,1,100,10,0,1
,1908,721,723,freeway,1,4.55258,1,1000,60,1,0,4.55258,1000,0.15,4,1,1,100,10,0,1
,1909,721,725,freeway,1,4.71242,1,2500,60,1,0,4.71242,2500,0.15,4,1,1,100,10,0,1
,1910,721,727,freeway,1,5.85632,1,3000,60,1,0,5.85632,3000,0.15,4,1,1,100,10,0,1
,1911,722,176,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1912,722,672,freeway,1,2.86959,1,1000,60,1,0,2.86959,1000,0.15,4,1,1,100,10,0,1
,1913,722,718,freeway,1,3.05549,1,2500,60,1,0,3.05549,2500,0.15,4,1,1,100,10,0,1
,1914,722,723,freeway,1,2.98962,1,2000,60,1,0,2.98962,2000,0.15,4,1,1,100,10,0,1
,1915,722,724,freeway,1,2.86959,1,1000,60,1,0,2.86959,1000,0.15,4,1,1,100,10,0,1
,1916,723,177,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1917,723,719,freeway,1,2.989,1,2000,60,1,0,2.989,2000,0.15,4,1,1,100,10,0,1
,1918,723,721,freeway,1,4.55258,1,1000,60,1,0,4.55258,1000,0.15,4,1,1,100,10,0,1
,1919,723,722,freeway,1,2.98962,1,2000,60,1,0,2.98962,2000,0.15,4,1,1,100,10,0,1
,1920,723,725,freeway,1,3.1116,1,2000,60,1,0,3.1116,2000,0.15,4,1,1,100,10,0,1
,1921,724,178,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1922,724,674,freeway,1,2.928,1,2000,60,1,0,2.928,2000,0.15,4,1,1,100,10,0,1
,1923,724,722,freeway,1,2.86959,1,1000,60,1,0,2.86959,1000,0.15,4,1,1,100,10,0,1
,1924,724,725,freeway,1,2.81196,1,3000,60,1,0,2.81196,3000,0.15,4,1,1,100,10,0,1
,1925,724,728,freeway,1,2.989,1,4500,60,1,0,2.989,4500,0.15,4,1,1,100,10,0,1
,1926,725,179,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1927,725,721,freeway,1,4.71242,1,2500,60,1,0,4.71242,2500,0.15,4,1,1,100,10,0,1
,1928,725,723,freeway,1,3.1116,1,2000,60,1,0,3.1116,2000,0.15,4,1,1,100,10,0,1
,1929,725,724,freeway,1,2.81196,1,3000,60,1,0,2.81196,3000,0.15,4,1,1,100,10,0,1
,1930,725,729,freeway,1,2.928,1,4500,60,1,0,2.928,4500,0.15,4,1,1,100,10,0,1
,1931,726,180,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1932,726,416,freeway,1,2.04509,1,2000,60,1,0,2.04509,2000,0.15,4,1,1,100,10,0,1
,1933,726,720,freeway,1,5.91731,1,3000,60,1,0,5.91731,3000,0.15,4,1,1,100,10,0,1
,1934,726,727,freeway,1,5.73692,1,4000,60,1,0,5.73692,4000,0.15,4,1,1,100,10,0,1
,1935,726,913,freeway,1,7.53294,1,4000,60,1,0,7.53294,4000,0.15,4,1,1,100,10,0,1
,1936,727,181,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1937,727,415,freeway,1,4.24465,1,3500,60,1,0,4.24465,3500,0.15,4,1,1,100,10,0,1
,1938,727,721,freeway,1,5.85632,1,3000,60,1,0,5.85632,3000,0.15,4,1,1,100,10,0,1
,1939,727,726,freeway,1,5.73692,1,4000,60,1,0,5.73692,4000,0.15,4,1,1,100,10,0,1
,1940,727,729,freeway,1,4.49955,1,1000,60,1,0,4.49955,1000,0.15,4,1,1,100,10,0,1
,1941,727,731,freeway,1,4.51977,1,2000,60,1,0,4.51977,2000,0.15,4,1,1,100,10,0,1
,1942,728,182,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1943,728,684,freeway,1,2.92864,1,3500,60,1,0,2.92864,3500,0.15,4,1,1,100,10,0,1
,1944,728,724,freeway,1,2.989,1,4500,60,1,0,2.989,4500,0.15,4,1,1,100,10,0,1
,1945,728,729,freeway,1,2.80865,1,5000,60,1,0,2.80865,5000,0.15,4,1,1,100,10,0,1
,1946,728,730,freeway,1,2.92864,1,3500,60,1,0,2.92864,3500,0.15,4,1,1,100,10,0,1
,1947,729,183,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1948,729,725,freeway,1,2.928,1,4500,60,1,0,2.928,4500,0.15,4,1,1,100,10,0,1
,1949,729,727,freeway,1,4.49955,1,1000,60,1,0,4.49955,1000,0.15,4,1,1,100,10,0,1
,1950,729,728,freeway,1,2.80865,1,5000,60,1,0,2.80865,5000,0.15,4,1,1,100,10,0,1
,1951,729,731,freeway,1,2.86959,1,4000,60,1,0,2.86959,4000,0.15,4,1,1,100,10,0,1
,1952,730,184,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1953,730,413,freeway,1,3.17024,1,4000,60,1,0,3.17024,4000,0.15,4,1,1,100,10,0,1
,1954,730,686,freeway,1,2.92864,1,1000,60,1,0,2.92864,1000,0.15,4,1,1,100,10,0,1
,1955,730,728,freeway,1,2.92864,1,3500,60,1,0,2.92864,3500,0.15,4,1,1,100,10,0,1
,1956,730,731,freeway,1,2.98962,1,3000,60,1,0,2.98962,3000,0.15,4,1,1,100,10,0,1
,1957,731,185,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1958,731,414,freeway,1,3.20061,1,3500,60,1,0,3.20061,3500,0.15,4,1,1,100,10,0,1
,1959,731,727,freeway,1,4.51977,1,2000,60,1,0,4.51977,2000,0.15,4,1,1,100,10,0,1
,1960,731,729,freeway,1,2.86959,1,4000,60,1,0,2.86959,4000,0.15,4,1,1,100,10,0,1
,1961,731,730,freeway,1,2.98962,1,3000,60,1,0,2.98962,3000,0.15,4,1,1,100,10,0,1
,1962,732,186,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1963,732,416,freeway,1,3.95137,1,2000,60,1,0,3.95137,2000,0.15,4,1,1,100,10,0,1
,1964,732,417,freeway,1,8.19718,1,3500,60,1,0,8.19718,3500,0.15,4,1,1,100,10,0,1
,1965,732,733,freeway,1,5.79789,1,3000,60,1,0,5.79789,3000,0.15,4,1,1,100,10,0,1
,1966,732,864,freeway,1,6.222,1,4000,60,1,0,6.222,4000,0.15,4,1,1,100,10,0,1
,1967,733,187,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1968,733,415,freeway,1,1.75633,1,3500,60,1,0,1.75633,3500,0.15,4,1,1,100,10,0,1
,1969,733,732,freeway,1,5.79789,1,3000,60,1,0,5.79789,3000,0.15,4,1,1,100,10,0,1
,1970,733,735,freeway,1,4.49955,1,1000,60,1,0,4.49955,1000,0.15,4,1,1,100,10,0,1
,1971,733,737,freeway,1,4.70175,1,2500,60,1,0,4.70175,2500,0.15,4,1,1,100,10,0,1
,1972,733,865,freeway,1,5.85886,1,5000,60,1,0,5.85886,5000,0.15,4,1,1,100,10,0,1
,1973,734,188,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1974,734,413,freeway,1,0.62208,1,4000,60,1,0,0.62208,4000,0.15,4,1,1,100,10,0,1
,1975,734,696,freeway,1,2.80865,1,1500,60,1,0,2.80865,1500,0.15,4,1,1,100,10,0,1
,1976,734,735,freeway,1,2.80666,1,4500,60,1,0,2.80666,4500,0.15,4,1,1,100,10,0,1
,1977,734,736,freeway,1,2.928,1,5000,60,1,0,2.928,5000,0.15,4,1,1,100,10,0,1
,1978,735,189,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1979,735,414,freeway,1,0.63686,1,3500,60,1,0,0.63686,3500,0.15,4,1,1,100,10,0,1
,1980,735,733,freeway,1,4.49955,1,1000,60,1,0,4.49955,1000,0.15,4,1,1,100,10,0,1
,1981,735,734,freeway,1,2.80666,1,4500,60,1,0,2.80666,4500,0.15,4,1,1,100,10,0,1
,1982,735,737,freeway,1,3.05,1,3000,60,1,0,3.05,3000,0.15,4,1,1,100,10,0,1
,1983,736,190,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1984,736,698,freeway,1,2.867,1,4500,60,1,0,2.867,4500,0.15,4,1,1,100,10,0,1
,1985,736,734,freeway,1,2.928,1,5000,60,1,0,2.928,5000,0.15,4,1,1,100,10,0,1
,1986,736,737,freeway,1,2.81196,1,6500,60,1,0,2.81196,6500,0.15,4,1,1,100,10,0,1
,1987,736,866,freeway,1,4.70926,1,3500,60,1,0,4.70926,3500,0.15,4,1,1,100,10,0,1
,1988,737,191,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1989,737,733,freeway,1,4.70175,1,2500,60,1,0,4.70175,2500,0.15,4,1,1,100,10,0,1
,1990,737,735,freeway,1,3.05,1,3000,60,1,0,3.05,3000,0.15,4,1,1,100,10,0,1
,1991,737,736,freeway,1,2.81196,1,6500,60,1,0,2.81196,6500,0.15,4,1,1,100,10,0,1
,1992,737,866,freeway,1,4.57175,1,2000,60,1,0,4.57175,2000,0.15,4,1,1,100,10,0,1
,1993,738,192,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1994,738,740,freeway,1,3.47218,1,1000,60,1,0,3.47218,1000,0.15,4,1,1,100,10,0,1
,1995,738,742,freeway,1,3.85267,1,2000,60,1,0,3.85267,2000,0.15,4,1,1,100,10,0,1
,1996,738,746,freeway,1,5.79789,1,1500,60,1,0,5.79789,1500,0.15,4,1,1,100,10,0,1
,1997,738,784,freeway,1,2.867,1,1500,60,1,0,2.867,1500,0.15,4,1,1,100,10,0,1
,1998,738,920,freeway,1,5.81551,1,1500,60,1,0,5.81551,1500,0.15,4,1,1,100,10,0,1
,1999,739,193,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2000,739,419,freeway,1,3.41273,1,1500,60,1,0,3.41273,1500,0.15,4,1,1,100,10,0,1
,2001,739,740,freeway,1,3.05244,1,2000,60,1,0,3.05244,2000,0.15,4,1,1,100,10,0,1
,2002,739,741,freeway,1,2.68469,1,2000,60,1,0,2.68469,2000,0.15,4,1,1,100,10,0,1
,2003,739,921,freeway,1,4.60136,1,2000,60,1,0,4.60136,2000,0.15,4,1,1,100,10,0,1
,2004,740,194,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2005,740,738,freeway,1,3.47218,1,1000,60,1,0,3.47218,1000,0.15,4,1,1,100,10,0,1
,2006,740,739,freeway,1,3.05244,1,2000,60,1,0,3.05244,2000,0.15,4,1,1,100,10,0,1
,2007,740,742,freeway,1,2.63432,1,1500,60,1,0,2.63432,1500,0.15,4,1,1,100,10,0,1
,2008,740,920,freeway,1,4.84825,1,2000,60,1,0,4.84825,2000,0.15,4,1,1,100,10,0,1
,2009,741,195,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2010,741,739,freeway,1,2.68469,1,2000,60,1,0,2.68469,2000,0.15,4,1,1,100,10,0,1
,2011,741,742,freeway,1,2.86765,1,500,60,1,0,2.86765,500,0.15,4,1,1,100,10,0,1
,2012,741,743,freeway,1,4.72701,1,1000,60,1,0,4.72701,1000,0.15,4,1,1,100,10,0,1
,2013,741,747,freeway,1,3.05061,1,2500,60,1,0,3.05061,2500,0.15,4,1,1,100,10,0,1
,2014,742,196,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2015,742,738,freeway,1,3.85267,1,2000,60,1,0,3.85267,2000,0.15,4,1,1,100,10,0,1
,2016,742,740,freeway,1,2.63432,1,1500,60,1,0,2.63432,1500,0.15,4,1,1,100,10,0,1
,2017,742,741,freeway,1,2.86765,1,500,60,1,0,2.86765,500,0.15,4,1,1,100,10,0,1
,2018,742,748,freeway,1,2.99149,1,2500,60,1,0,2.99149,2500,0.15,4,1,1,100,10,0,1
,2019,743,197,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2020,743,419,freeway,1,1.62768,1,1500,60,1,0,1.62768,1500,0.15,4,1,1,100,10,0,1
,2021,743,741,freeway,1,4.72701,1,1000,60,1,0,4.72701,1000,0.15,4,1,1,100,10,0,1
,2022,743,744,freeway,1,5.38599,1,2500,60,1,0,5.38599,2500,0.15,4,1,1,100,10,0,1
,2023,743,745,freeway,1,5.38772,1,2000,60,1,0,5.38772,2000,0.15,4,1,1,100,10,0,1
,2024,743,751,freeway,1,4.84211,1,3000,60,1,0,4.84211,3000,0.15,4,1,1,100,10,0,1
,2025,743,752,freeway,1,4.68748,1,1500,60,1,0,4.68748,1500,0.15,4,1,1,100,10,0,1
,2026,743,921,freeway,1,6.67441,1,2500,60,1,0,6.67441,2500,0.15,4,1,1,100,10,0,1
,2027,743,922,freeway,1,6.49471,1,1000,60,1,0,6.49471,1000,0.15,4,1,1,100,10,0,1
,2028,744,198,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2029,744,743,freeway,1,5.38599,1,2500,60,1,0,5.38599,2500,0.15,4,1,1,100,10,0,1
,2030,744,745,freeway,1,2.68469,1,6000,60,1,0,2.68469,6000,0.15,4,1,1,100,10,0,1
,2031,744,922,freeway,1,5.01982,1,1500,60,1,0,5.01982,1500,0.15,4,1,1,100,10,0,1
,2032,745,199,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2033,745,743,freeway,1,5.38772,1,2000,60,1,0,5.38772,2000,0.15,4,1,1,100,10,0,1
,2034,745,744,freeway,1,2.68469,1,6000,60,1,0,2.68469,6000,0.15,4,1,1,100,10,0,1
,2035,745,755,freeway,1,2.92864,1,4000,60,1,0,2.92864,4000,0.15,4,1,1,100,10,0,1
,2036,746,200,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2037,746,738,freeway,1,5.79789,1,1500,60,1,0,5.79789,1500,0.15,4,1,1,100,10,0,1
,2038,746,748,freeway,1,3.47754,1,2000,60,1,0,3.47754,2000,0.15,4,1,1,100,10,0,1
,2039,746,750,freeway,1,3.60107,1,2000,60,1,0,3.60107,2000,0.15,4,1,1,100,10,0,1
,2040,746,757,freeway,1,5.91826,1,4000,60,1,0,5.91826,4000,0.15,4,1,1,100,10,0,1
,2041,746,792,freeway,1,3.05,1,1000,60,1,0,3.05,1000,0.15,4,1,1,100,10,0,1
,2042,747,201,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2043,747,741,freeway,1,3.05061,1,2500,60,1,0,3.05061,2500,0.15,4,1,1,100,10,0,1
,2044,747,748,freeway,1,3.05,1,3000,60,1,0,3.05,3000,0.15,4,1,1,100,10,0,1
,2045,747,749,freeway,1,2.806,1,2000,60,1,0,2.806,2000,0.15,4,1,1,100,10,0,1
,2046,747,752,freeway,1,2.989,1,2500,60,1,0,2.989,2500,0.15,4,1,1,100,10,0,1
,2047,748,202,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2048,748,742,freeway,1,2.99149,1,2500,60,1,0,2.99149,2500,0.15,4,1,1,100,10,0,1
,2049,748,746,freeway,1,3.47754,1,2000,60,1,0,3.47754,2000,0.15,4,1,1,100,10,0,1
,2050,748,747,freeway,1,3.05,1,3000,60,1,0,3.05,3000,0.15,4,1,1,100,10,0,1
,2051,748,750,freeway,1,2.867,1,4500,60,1,0,2.867,4500,0.15,4,1,1,100,10,0,1
,2052,749,203,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2053,749,747,freeway,1,2.806,1,2000,60,1,0,2.806,2000,0.15,4,1,1,100,10,0,1
,2054,749,750,freeway,1,3.05061,1,2000,60,1,0,3.05061,2000,0.15,4,1,1,100,10,0,1
,2055,749,754,freeway,1,2.867,1,3500,60,1,0,2.867,3500,0.15,4,1,1,100,10,0,1
,2056,749,758,freeway,1,2.98962,1,3000,60,1,0,2.98962,3000,0.15,4,1,1,100,10,0,1
,2057,750,204,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2058,750,746,freeway,1,3.60107,1,2000,60,1,0,3.60107,2000,0.15,4,1,1,100,10,0,1
,2059,750,748,freeway,1,2.867,1,4500,60,1,0,2.867,4500,0.15,4,1,1,100,10,0,1
,2060,750,749,freeway,1,3.05061,1,2000,60,1,0,3.05061,2000,0.15,4,1,1,100,10,0,1
,2061,750,759,freeway,1,2.92864,1,1000,60,1,0,2.92864,1000,0.15,4,1,1,100,10,0,1
,2062,751,205,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2063,751,420,freeway,1,2.501,1,3000,60,1,0,2.501,3000,0.15,4,1,1,100,10,0,1
,2064,751,743,freeway,1,4.84211,1,3000,60,1,0,4.84211,3000,0.15,4,1,1,100,10,0,1
,2065,751,753,freeway,1,2.74771,1,8000,60,1,0,2.74771,8000,0.15,4,1,1,100,10,0,1
,2066,751,755,freeway,1,3.66457,1,3000,60,1,0,3.66457,3000,0.15,4,1,1,100,10,0,1
,2067,752,206,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2068,752,420,freeway,1,0.90683,1,3000,60,1,0,0.90683,3000,0.15,4,1,1,100,10,0,1
,2069,752,743,freeway,1,4.68748,1,1500,60,1,0,4.68748,1500,0.15,4,1,1,100,10,0,1
,2070,752,747,freeway,1,2.989,1,2500,60,1,0,2.989,2500,0.15,4,1,1,100,10,0,1
,2071,752,754,freeway,1,2.80865,1,2000,60,1,0,2.80865,2000,0.15,4,1,1,100,10,0,1
